,dataset,model,layers,qubits,exp,grad1,grad2
1453,ion,PQC-4B,2,10,5,7.218842958871079e-06,0.0003387550359706471
1454,ion,PQC-4B,2,10,5,9.687131060509743e-05,8.92409320702569e-05
1455,ion,PQC-4B,2,10,5,3.087771779727774e-06,1.3003707520018222e-05
1456,ion,PQC-4B,2,10,5,2.0204183155967652e-05,0.0008961966681118121
1457,ion,PQC-4B,2,10,5,8.082770784229047e-05,0.00013524967517691697
1458,ion,PQC-4B,2,10,5,4.968850458596312e-06,0.00010946409766140709
1459,ion,PQC-4B,2,10,5,5.0091317520294676e-05,1.9683356322068877e-05
1460,ion,PQC-4B,2,10,5,2.2223624965352422e-05,2.7756180359751217e-06
1461,ion,PQC-4B,2,10,5,2.4583748620743844e-07,8.079420287496178e-06
1462,ion,PQC-4B,2,10,5,0.00010274844463473987,0.0010918513719296904
1463,ion,PQC-4B,2,10,5,3.262328576231497e-05,1.699956913762736e-05
1464,ion,PQC-4B,2,10,5,2.8446921364399103e-06,9.743668896124738e-06
1465,ion,PQC-4B,2,10,5,2.1200426682189784e-05,0.0004823834436099853
1466,ion,PQC-4B,2,10,5,1.2836812258605003e-05,4.748643334829693e-05
1467,ion,PQC-4B,2,10,5,1.4317668406452354e-05,0.00014300607690963992
1468,ion,PQC-4B,2,10,5,0.00018477058802392066,0.001631990691466441
1469,ion,PQC-4B,2,10,5,1.9370528051082003e-05,0.00040947252989709227
1470,ion,PQC-4B,2,10,5,2.194646286435762e-07,7.12705820420532e-06
1471,ion,PQC-4B,2,10,5,1.8607905394147121e-06,0.00021835762353347287
1472,ion,PQC-4B,2,10,5,9.832148438080959e-05,0.00011127125465218248
1473,ion,PQC-4B,2,10,5,1.6625029103687492e-06,1.2879523396695459e-05
1474,ion,PQC-4B,2,10,5,4.849841031007132e-05,0.002272800861475245
1475,ion,PQC-4B,2,10,5,1.810145008636766e-05,4.3261975762495066e-05
1476,ion,PQC-4B,2,10,5,1.2019978628906371e-05,4.416068714514129e-05
1477,ion,PQC-4B,2,10,5,0.0002470883122273855,0.00019381668581218835
1478,ion,PQC-4B,2,10,5,9.551754230146556e-06,4.973016817749123e-05
1479,ion,PQC-4B,2,10,5,0.00012915336103167636,8.994051678033728e-06
1480,ion,PQC-4B,2,10,5,4.2921756240637365e-06,0.00019067346928491023
1481,ion,PQC-4B,2,10,5,7.028925430549563e-06,2.5672383903148374e-05
1482,ion,PQC-4B,2,10,5,2.679562653108211e-06,1.0626165023935073e-05
1483,ion,PQC-4B,2,10,5,0.00015843842249354447,0.0009013553737604206
1484,ion,PQC-4B,2,10,5,1.55458744327786e-05,0.0002494602233574939
1485,ion,PQC-4B,2,10,5,3.11429589273549e-06,0.0002627804161000235
1486,ion,PQC-4B,2,10,5,3.0310953943303642e-05,0.00017135098877316655
1487,ion,PQC-4B,2,10,5,1.4744274302302441e-05,3.579684645184167e-05
1488,ion,PQC-4B,2,10,5,0.0001742528571825241,2.6618290873828104e-05
1489,ion,PQC-4B,2,10,5,7.231530539646436e-05,0.0020405952766227114
1490,ion,PQC-4B,2,20,5,4.60920948834001e-06,0.0002284252398723377
1491,ion,PQC-4B,2,20,5,2.1257144017770067e-05,1.8276762511496303e-06
1492,ion,PQC-4B,2,20,5,3.095315289561685e-05,3.4295986928470307e-05
1493,ion,PQC-4B,2,20,5,8.121206414420759e-08,4.843306516810614e-06
1494,ion,PQC-4B,2,20,5,4.392550853878671e-08,1.13492436942586e-05
1495,ion,PQC-4B,2,20,5,1.8121714656663275e-06,7.608595593481504e-07
1496,ion,PQC-4B,2,20,5,6.886374692554011e-06,0.00011981453732619049
1497,ion,PQC-4B,2,20,5,0.0004726594807553461,0.0004832755802708373
1498,ion,PQC-4B,2,20,5,1.2135482892234195e-05,0.0008698728582284199
1499,ion,PQC-4B,2,20,5,2.7931723158908775e-07,3.4987486929181105e-06
1500,ion,PQC-4B,3,10,5,5.876609794083634e-05,8.251969951823099e-05
1501,ion,PQC-4B,3,10,5,1.424557961203194e-06,6.299362123297913e-07
1502,ion,PQC-4B,3,10,5,4.0636727007508565e-05,0.002198841403616955
1503,ion,PQC-4B,3,10,5,2.717371466148285e-05,2.3538449054882316e-05
1504,ion,PQC-4B,3,10,5,3.541526490892661e-05,0.0009263691427197267
1505,ion,PQC-4B,3,10,5,1.2453384585837137e-05,1.1312759810325318e-05
1506,ion,PQC-4B,3,10,5,1.517076277636521e-05,0.0005429088995919179
1507,ion,PQC-4B,3,10,5,1.9873690521056988e-05,0.0001363080675326734
1508,ion,PQC-4B,3,10,5,7.847892591948761e-06,8.043556884368118e-05
1509,ion,PQC-4B,3,10,5,9.228686675258203e-06,3.800520528073009e-05
1510,ion,PQC-4B,3,10,5,3.848014606842492e-06,2.4124943251764885e-06
1511,ion,PQC-4B,3,10,5,0.00017677407095566803,0.00011259028067924191
1512,ion,PQC-4B,3,10,5,6.735359848361807e-06,6.337052318527036e-05
1513,ion,PQC-4B,3,10,5,1.1448721477335646e-05,0.0002702578460308616
1514,ion,PQC-4B,3,10,5,2.070333394218334e-05,0.0004181300470378186
1515,ion,PQC-4B,3,10,5,1.5469264634151625e-05,9.546164307670322e-06
1516,ion,PQC-4B,3,10,5,9.107155315195489e-05,0.0001736656602062879
1517,ion,PQC-4B,3,10,5,3.4823866982769913e-05,0.00042117557740045035
1518,ion,PQC-4B,3,10,5,3.2778999846846228e-06,3.263211423844456e-06
1519,ion,PQC-4B,3,10,5,6.275933618156257e-06,9.106987838868673e-05
1520,ion,PQC-4B,3,10,5,0.0001402434410733799,1.9938846121453836e-06
1521,ion,PQC-4B,3,10,5,1.8287933721726754e-05,1.8527204945772812e-06
1522,ion,PQC-4B,3,10,5,6.637212364159919e-05,0.0003257141437146171
1523,ion,PQC-4B,3,10,5,1.4684443153871492e-05,3.57456241404839e-05
1524,ion,PQC-4B,3,10,5,1.2915995544194312e-05,2.886151014996911e-05
1525,ion,PQC-4B,3,10,5,2.1846777615862788e-05,0.0001713863914076742
1526,ion,PQC-4B,3,10,5,2.8064348349062318e-05,1.2723513500596577e-05
1527,ion,PQC-4B,3,10,5,5.0010631641486406e-05,3.773719189918087e-05
1528,ion,PQC-4B,3,10,5,1.8091243124211698e-05,0.00010997201262280757
1529,ion,PQC-4B,3,10,5,7.496248797957605e-05,0.00014670557872300069
1530,ion,PQC-4B,3,10,5,1.5070793856822038e-05,1.5926566439272882e-06
1531,ion,PQC-4B,3,10,5,0.00010371361183571301,0.00019863704899412794
1532,ion,PQC-4B,3,10,5,6.993422035923188e-06,3.077966703451545e-06
1533,ion,PQC-4B,3,10,5,2.7144882764092683e-05,9.375938714288688e-05
1534,ion,PQC-4B,3,10,5,4.0172403366929736e-05,0.001283807771132968
1535,ion,PQC-4B,3,10,5,2.371471553878384e-05,3.968019525350975e-05
1536,ion,PQC-4B,3,10,5,1.738388580781232e-05,0.00010951465352259175
1537,ion,PQC-4B,3,10,5,8.494395752961498e-06,0.00014480120131922126
1538,ion,PQC-4B,3,10,5,2.861652903176544e-05,1.1221787221677573e-05
1539,ion,PQC-4B,3,10,5,4.662902269582706e-06,0.0002812030973555407
1540,ion,PQC-4B,3,10,5,3.7115822015386335e-05,0.00025142337742673626
1541,ion,PQC-4B,3,10,5,1.859023503094909e-05,1.868731624285011e-05
1542,ion,PQC-4B,3,10,5,1.2628094126685704e-05,6.827362437289615e-05
1543,ion,PQC-4B,3,10,5,0.0001243148689180881,0.0009500330493609151
1544,ion,PQC-4B,3,10,5,0.00025876217374800513,5.094809482569867e-06
1545,ion,PQC-4B,3,10,5,8.547960015921205e-06,4.592894382349427e-05
1546,ion,PQC-4B,3,10,5,1.2288050172349768e-05,8.781621441763581e-05
1547,ion,PQC-4B,3,10,5,4.0564225831143424e-05,5.2786223447382897e-05
1548,ion,PQC-4B,3,10,5,7.140705156929474e-06,4.570696703268975e-05
1549,ion,PQC-4B,3,10,5,9.515847354594736e-06,8.239123835481367e-05
1550,ion,PQC-4B,4,10,5,1.3231702884690194e-05,5.084326863141008e-05
1551,ion,PQC-4B,4,10,5,2.6889819242222092e-05,3.601733418718239e-05
1552,ion,PQC-4B,4,10,5,6.280472253034578e-05,4.667586439301419e-05
1553,ion,PQC-4B,4,10,5,7.519227174271734e-05,3.735500013479648e-05
1554,ion,PQC-4B,4,10,5,2.2750376349931492e-05,4.103958086420281e-05
1555,ion,PQC-4B,4,10,5,1.3252226339746429e-05,0.00021331651700083644
1556,ion,PQC-4B,4,10,5,6.39645339246162e-05,0.00033197613102511285
1557,ion,PQC-4B,4,10,5,5.5234346046668225e-06,0.00026409272291895165
1558,ion,PQC-4B,4,10,5,5.197339422734092e-05,2.523450507229725e-05
1559,ion,PQC-4B,4,10,5,1.8386094224446242e-05,3.1436853513119565e-05
1560,ion,PQC-4B,4,10,5,2.0856628727542276e-05,6.877610129745135e-05
1561,ion,PQC-4B,4,10,5,4.398310326046508e-05,1.806432360677001e-05
1562,ion,PQC-4B,4,10,5,4.024288450322595e-06,1.70977521886098e-06
1563,ion,PQC-4B,4,10,5,1.194655740826934e-05,7.00833517118571e-05
1564,ion,PQC-4B,4,10,5,1.5607343956563448e-05,5.848849801712752e-05
1565,ion,PQC-4B,4,10,5,2.0321644390454846e-05,0.00010377878587141573
1566,ion,PQC-4B,4,10,5,1.4787186801281201e-05,0.0012178013959935465
1567,ion,PQC-4B,4,10,5,4.0419678881900674e-05,4.304557976774306e-05
1568,ion,PQC-4B,4,10,5,8.668181635945478e-06,3.786703321577627e-05
1569,ion,PQC-4B,4,10,5,1.9598789682959517e-05,5.9399998390413554e-05
1570,ion,PQC-4B,4,10,5,1.5352440999745203e-05,2.423459811862867e-05
1571,ion,PQC-4B,4,10,5,0.00025799149026690493,2.459466542899792e-06
1572,ion,PQC-4B,4,10,5,2.5795434334048524e-05,3.221387650605978e-05
1573,ion,PQC-4B,4,10,5,1.9466234238295992e-05,0.00010414182914579905
1574,ion,PQC-4B,4,10,5,2.218609986507212e-05,5.706609778995478e-05
1575,ion,PQC-4B,4,10,5,1.2840225085086636e-05,0.000320782519088021
1576,ion,PQC-4B,4,10,5,5.1324923471219265e-05,8.480137841128533e-06
1577,ion,PQC-4B,4,10,5,0.0006595809126611901,5.48669836102797e-05
1578,ion,PQC-4B,4,10,5,2.841165546822635e-05,6.051830320989121e-05
1579,ion,PQC-4B,4,10,5,0.0001694681195409916,4.961345084710726e-05
1580,ion,PQC-4B,4,10,5,0.0004183708879157357,2.045247069984241e-06
1581,ion,PQC-4B,4,10,5,8.697184623972536e-06,1.582637397934326e-05
1582,ion,PQC-4B,4,10,5,2.290273810736572e-05,4.238455853282515e-05
1583,ion,PQC-4B,4,10,5,7.785716384550677e-06,0.0004113443037478732
1584,ion,PQC-4C,1,10,5,6.736190303459394e-05,6.736190303459394e-05
1585,ion,PQC-4C,1,10,5,0.0007611584053016506,0.0007611584053016506
1586,ion,PQC-4C,1,10,5,9.898524175749327e-06,9.898524175749327e-06
1587,ion,PQC-4C,1,10,5,5.502954884157079e-05,5.502954884157079e-05
1588,ion,PQC-4C,1,10,5,0.00020256226993222906,0.00020256226993222906
1589,ion,PQC-4C,1,10,5,1.4116805387639618e-05,1.4116805387639618e-05
1590,ion,PQC-4C,1,10,5,0.0005284709690490651,0.0005284709690490651
1591,ion,PQC-4C,1,10,5,0.00011370015528073231,0.00011370015528073231
1592,ion,PQC-4C,1,10,5,5.767786646686723e-05,5.767786646686723e-05
1593,ion,PQC-4C,1,10,5,4.095333021378285e-05,4.095333021378285e-05
1594,ion,PQC-4C,1,20,5,0.0004205121495379303,0.0004205121495379303
1595,ion,PQC-4C,1,20,5,7.020743771142831e-05,7.020743771142831e-05
1596,ion,PQC-4C,1,20,5,4.856954185486764e-06,4.856954185486764e-06
1597,ion,PQC-4C,1,20,5,1.8115542855423057e-05,1.8115542855423057e-05
1598,ion,PQC-4C,1,20,5,0.00017685822795595523,0.00017685822795595523
1599,ion,PQC-4C,1,20,5,0.00011717512350458861,0.00011717512350458861
1600,ion,PQC-4C,1,20,5,5.0301553785624154e-05,5.0301553785624154e-05
1601,ion,PQC-4C,1,20,5,9.413796935408268e-05,9.413796935408268e-05
1602,ion,PQC-4C,1,20,5,2.0841744419615268e-05,2.0841744419615268e-05
1603,ion,PQC-4C,1,20,5,5.0813345793195614e-05,5.0813345793195614e-05
1604,ion,PQC-4C,1,30,5,8.549280904082181e-06,8.549280904082181e-06
1605,ion,PQC-4C,1,30,5,0.00011229868728131628,0.00011229868728131628
1606,ion,PQC-4C,1,30,5,5.671604434707458e-05,5.671604434707458e-05
1607,ion,PQC-4C,1,30,5,6.1931618237124025e-06,6.1931618237124025e-06
1608,ion,PQC-4C,1,30,5,4.836200381428261e-06,4.836200381428261e-06
1609,ion,PQC-4C,1,30,5,4.936864550493707e-05,4.936864550493707e-05
1610,ion,PQC-4C,1,30,5,1.6335733603319446e-06,1.6335733603319446e-06
1611,ion,PQC-4C,1,30,5,6.771407916684573e-07,6.771407916684573e-07
1612,ion,PQC-4C,1,30,5,6.012635745675296e-06,6.012635745675296e-06
1613,ion,PQC-4C,1,30,5,3.556315807123326e-06,3.556315807123326e-06
1614,ion,PQC-4C,2,10,5,3.980142646348963e-06,0.0011392662142713044
1615,ion,PQC-4C,2,10,5,7.808777701328326e-05,3.565599784847316e-05
1616,ion,PQC-4C,2,10,5,0.00010055759125233372,0.0002737969919648258
1617,ion,PQC-4C,2,10,5,7.83837636772853e-06,2.811143390989729e-05
1618,ion,PQC-4C,2,10,5,9.224686127901639e-07,0.00037438903475720155
1619,ion,PQC-4C,2,10,5,9.068299631265336e-06,0.00019249887025423536
1620,ion,PQC-4C,2,10,5,6.544501678582407e-06,0.00033273439798219007
1621,ion,PQC-4C,2,10,5,1.3368959532221436e-05,0.0008051421847934536
1622,ion,PQC-4C,2,10,5,3.5999333947373217e-06,1.4149977142797609e-05
1623,ion,PQC-4C,2,10,5,2.5463123610549544e-05,7.075085011537207e-06
1624,ion,PQC-4C,2,10,5,1.6469489190174663e-07,0.00047112400625826687
1625,ion,PQC-4C,2,10,5,4.2230404264378796e-05,0.0002162575320209117
1626,ion,PQC-4C,2,10,5,2.7075952104242195e-05,0.0017552324254788978
1627,ion,PQC-4C,2,10,5,2.1847794590736588e-05,0.0009007303174191598
1628,ion,PQC-4C,2,10,5,3.4467054491642e-05,0.00014116875535022193
1629,ion,PQC-4C,2,10,5,6.882798147866424e-06,0.0005396098324461466
1630,ion,PQC-4C,2,10,5,5.308183267381479e-05,0.00022382723192740784
1631,ion,PQC-4C,2,10,5,3.446850777550902e-07,6.142877992558848e-05
1632,ion,PQC-4C,2,10,5,9.99220541393413e-06,9.97933492210921e-05
1633,ion,PQC-4C,2,10,5,3.9563184699312126e-05,9.399393929220964e-05
1634,ion,PQC-4C,2,20,5,1.594914014230717e-05,1.1496520126703424e-05
1635,ion,PQC-4C,2,20,5,4.783432025581617e-06,1.1100330592176678e-05
1636,ion,PQC-4C,2,20,5,8.65629425644363e-05,4.2766075622044105e-05
1637,ion,PQC-4C,2,20,5,2.709129779284019e-07,8.876964442328174e-06
1638,ion,PQC-4C,2,20,5,1.2795317454951058e-05,0.0002610200788020518
1639,ion,PQC-4C,2,20,5,4.459544255761054e-06,3.671706760650282e-05
1640,ion,PQC-4C,2,20,5,3.369240153156948e-06,5.438041757518674e-05
1641,ion,PQC-4C,2,20,5,5.375563274741422e-07,1.0670224666841925e-05
1642,ion,PQC-4C,2,20,5,8.67887822844063e-06,1.16556339785286e-06
1643,ion,PQC-4C,2,20,5,7.886584021672587e-07,7.550119597610582e-06
1644,ion,PQC-4C,2,30,5,3.604156643226585e-08,1.2712782581730543e-05
1645,ion,PQC-4C,2,30,5,6.370875424454446e-06,1.706519547063309e-05
1646,ion,PQC-4C,2,30,5,2.7608603925475036e-05,8.288243899020988e-05
1647,ion,PQC-4C,2,30,5,4.839708142939605e-06,7.955210803656675e-05
1648,ion,PQC-4C,2,30,5,8.322770603397383e-06,4.713812609462352e-05
1649,ion,PQC-4C,2,30,5,3.561116972233311e-08,6.07514101714446e-05
1650,ion,PQC-4C,2,30,5,2.3941039641631923e-05,1.678285118447829e-05
1651,ion,PQC-4C,2,30,5,7.763397902878841e-05,0.0016098274457120893
1652,ion,PQC-4C,2,30,5,1.0179976682066407e-06,4.962417580751265e-06
1653,ion,PQC-4C,2,30,5,7.122321674560526e-08,0.000904176138033337
1654,ion,PQC-4C,3,10,5,1.2219766568981834e-05,0.0001248499462899826
1655,ion,PQC-4C,3,10,5,2.008697076694114e-05,0.0001320819184638721
1656,ion,PQC-4C,3,10,5,7.177835611143963e-05,0.00020718636295553793
1657,ion,PQC-4C,3,10,5,2.309164403350244e-06,0.00032754131037380564
1658,ion,PQC-4C,3,10,5,3.4931749247218604e-05,0.0004691288794424453
1659,ion,PQC-4C,3,10,5,7.620917198110954e-06,3.851756489031848e-05
1660,ion,PQC-4C,3,10,5,8.308393285100759e-05,0.0005131607985936705
1661,ion,PQC-4C,3,10,5,6.155352065566364e-06,4.01539960421111e-05
1662,ion,PQC-4C,3,10,5,2.2642956978149947e-05,0.0005574094027669242
1663,ion,PQC-4C,3,10,5,0.00018546448864260819,5.79976112388189e-05
1664,ion,PQC-4C,3,10,5,4.727100677263446e-06,0.00023074614143058633
1665,ion,PQC-4C,3,10,5,6.677895682559969e-06,0.001279186027428269
1666,ion,PQC-4C,3,10,5,1.1165855123127983e-05,6.557156298487004e-05
1667,ion,PQC-4C,3,10,5,4.8338549581027196e-06,0.0002784661708545231
1668,ion,PQC-4C,3,10,5,4.5822955716339153e-05,0.00014703696988472816
1669,ion,PQC-4C,3,10,5,2.4462986014059908e-05,0.00023227451771335011
1670,ion,PQC-4C,3,10,5,3.0144529782662924e-05,6.277306474375436e-05
1671,ion,PQC-4C,3,10,5,7.537124305569441e-05,3.6781421452470375e-05
1672,ion,PQC-4C,3,10,5,3.15321956411259e-05,0.0003094872779987752
1673,ion,PQC-4C,3,10,5,3.043815363818537e-05,0.00010348128829013542
1674,ion,PQC-4C,3,10,5,1.1486408782267383e-05,0.00020011308191002122
1675,ion,PQC-4C,3,10,5,0.00015391283088821373,7.2326903746762e-05
1676,ion,PQC-4C,3,10,5,2.342327162743895e-06,0.0002697507150426549
1677,ion,PQC-4C,3,10,5,0.00013117279643360568,0.0007202643336339709
1678,ion,PQC-4C,3,10,5,3.404050378660477e-05,0.0003907278318827132
1679,ion,PQC-4C,3,10,5,0.00023577573371540215,0.0011106164665228547
1680,ion,PQC-4C,3,10,5,1.157895365099417e-05,0.00045260625192489944
1681,ion,PQC-4C,3,10,5,5.793051760632633e-06,0.00010099882258784786
1682,ion,PQC-4C,3,10,5,1.3549987644460683e-05,0.0017668839170537805
1683,ion,PQC-4C,3,10,5,2.8468468419942388e-06,0.000223658964770573
1684,ion,PQC-4C,3,10,5,0.00011544428786427868,4.349481188107401e-05
1685,ion,PQC-4C,3,10,5,1.606242479550032e-06,0.0009329301189499709
1686,ion,PQC-4C,3,10,5,3.329968132137974e-05,0.001273098483994242
1687,ion,PQC-4C,3,10,5,2.5523227840104933e-05,0.0005004533292639791
1688,ion,PQC-4C,3,10,5,4.481469500915931e-05,0.0003978016556130034
1689,ion,PQC-4C,3,10,5,8.418210044488233e-06,7.412086390072659e-05
1690,ion,PQC-4C,3,10,5,1.9205296313375092e-05,0.00036324718829358827
1691,ion,PQC-4C,3,10,5,4.927536304933996e-05,0.0001323209199934767
1692,ion,PQC-4C,3,10,5,1.1017103766818649e-05,0.00014585827191301664
1693,ion,PQC-4C,3,10,5,2.49416657349733e-05,0.0002708605303686677
1694,ion,PQC-4C,3,10,5,3.990772241674024e-06,6.483024853222539e-05
1695,ion,PQC-4C,3,10,5,4.3673374475334016e-05,0.0004160890728685202
1696,ion,PQC-4C,3,10,5,2.669420449611761e-06,0.00013073595111462208
1697,ion,PQC-4C,3,10,5,3.029391376055132e-05,0.00021578424059021602
1698,ion,PQC-4C,3,10,5,4.765140494784503e-06,5.4095764697306057e-05
1699,ion,PQC-4C,3,10,5,1.1335755153452842e-05,0.00021729561789025337
1700,ion,PQC-4C,3,10,5,0.00011123397860176299,0.0002628786374860046
1701,ion,PQC-4C,3,10,5,1.00399684462402e-05,0.00015204004859895167
1702,ion,PQC-4C,3,10,5,1.9497930760690505e-05,7.989964625247502e-05
1703,ion,PQC-4C,3,10,5,0.0001526253530070844,0.00022317539449887084
1704,ion,PQC-4C,3,10,5,2.2975949597345546e-05,0.00040202326584997734
1705,ion,PQC-4C,3,10,5,7.087277318080294e-06,4.837977561195907e-05
1706,ion,PQC-4C,3,10,5,3.5909080906871044e-05,0.00020421168365074085
1707,ion,PQC-4C,3,10,5,7.231073370053439e-06,4.073666543351385e-05
1708,ion,PQC-4C,3,10,5,1.4524904993525642e-05,0.00015006612997359522
1709,ion,PQC-4C,3,10,5,4.7930180284564306e-05,4.1973378531995814e-05
1710,ion,PQC-4C,3,10,5,1.2110423812336036e-05,0.0001352098752210813
1711,ion,PQC-4C,3,10,5,0.00010770272596293044,0.00017161943592514253
1712,ion,PQC-4C,3,10,5,7.394694504551273e-06,0.0004445958285819113
1713,ion,PQC-4C,3,10,5,0.00013141266137090102,0.0001315016346993465
1714,ion,PQC-4C,3,20,5,3.3346218530588647e-06,5.2353905610282855e-05
1715,ion,PQC-4C,3,20,5,2.9728594502905086e-05,0.0004549848302350635
1716,ion,PQC-4C,3,20,5,2.1862103763892615e-05,0.00014618342713936417
1717,ion,PQC-4C,3,20,5,7.029562548912982e-06,3.6432880272560146e-05
1718,ion,PQC-4C,3,20,5,6.151822012758481e-05,6.257414655497508e-05
1719,ion,PQC-4C,3,20,5,5.9494031012175785e-06,4.003191897589755e-05
1720,ion,PQC-4C,3,20,5,9.046004808447415e-06,5.7400336790398026e-05
1721,ion,PQC-4C,3,20,5,8.30648263288338e-06,0.0001348980118808166
1722,ion,PQC-4C,3,20,5,2.8158078079524305e-05,0.0003971295932696123
1723,ion,PQC-4C,3,20,5,2.2698505396775196e-05,8.921071565892038e-07
1724,ion,PQC-4C,3,20,5,1.3893340210714839e-05,0.00024481243672859075
1725,ion,PQC-4C,3,20,5,1.2302453789745733e-05,2.7450141732604646e-05
1726,ion,PQC-4C,3,20,5,3.769204960780154e-06,7.033151607334367e-05
1727,ion,PQC-4C,3,20,5,7.433525045646495e-06,1.0773745978888936e-05
1728,ion,PQC-4C,3,20,5,4.830811152694549e-06,0.00031685565863665146
1729,ion,PQC-4C,3,20,5,2.9757858159680276e-06,8.54356923655246e-05
1730,ion,PQC-4C,3,20,5,4.631985590249312e-06,0.00019841457872141432
1731,ion,PQC-4C,3,20,5,7.143133275748624e-06,2.9874741824398864e-05
1732,ion,PQC-4C,3,20,5,2.7420371372959188e-05,1.4040886696096354e-06
1733,ion,PQC-4C,3,20,5,1.2545133588687685e-05,1.2120774080266394e-05
1734,ion,PQC-4C,3,20,5,6.81902872938371e-06,0.00021971290242055167
1735,ion,PQC-4C,3,20,5,3.006709012409775e-06,9.58510228983195e-06
1736,ion,PQC-4C,3,20,5,9.219388041166523e-05,2.3320703172215076e-05
1737,ion,PQC-4C,3,20,5,2.0800656473871777e-06,0.0002841504725010484
1738,ion,PQC-4C,3,20,5,2.4224471882844095e-06,1.2706519590746618e-05
1739,ion,PQC-4C,3,20,5,8.204102699297866e-06,0.00019182084176438843
1740,ion,PQC-4C,3,20,5,3.629754642493144e-05,0.0003085473298336155
1741,ion,PQC-4C,3,20,5,3.710919805076386e-05,1.527085498710138e-05
1742,ion,PQC-4C,3,20,5,2.73524340109472e-06,1.7587133465008593e-05
1743,ion,PQC-4C,3,20,5,1.2652918750291613e-05,4.523145900640166e-05
1744,ion,PQC-4C,3,20,5,8.882597144885555e-07,2.4110083995858363e-06
1745,ion,PQC-4C,3,20,5,6.688189720461927e-06,1.218953997487464e-05
1746,ion,PQC-4C,3,20,5,4.693057263894494e-06,5.610507549856141e-05
1747,ion,PQC-4C,3,20,5,8.966376639761119e-07,5.54091736505055e-06
1748,ion,PQC-4C,3,20,5,1.2342230989531969e-05,1.8564928528645184e-05
1749,ion,PQC-4C,3,20,5,3.4090574221731595e-07,7.374075540445278e-05
1750,ion,PQC-4C,3,20,5,2.035950079765414e-05,5.4980039271459074e-06
1751,ion,PQC-4C,3,20,5,2.785822880235585e-06,0.00010343902676208839
1752,ion,PQC-4C,3,20,5,1.2345254739871776e-05,5.151910665321868e-05
1753,ion,PQC-4C,3,20,5,1.757206579991634e-05,7.062481209154677e-05
1754,ion,PQC-4C,3,20,5,2.943566739184791e-06,1.3641176435617756e-05
1755,ion,PQC-4C,3,20,5,3.6165916893016865e-06,6.871547523543978e-05
1756,ion,PQC-4C,3,20,5,0.0008949691712716852,0.000552786138299404
1757,ion,PQC-4C,3,20,5,2.343335369927952e-06,0.00017549723325454723
1758,ion,PQC-4C,3,20,5,3.785867109242478e-06,1.7349843619523356e-05
1759,ion,PQC-4C,3,20,5,5.570394110718258e-05,4.017127467812129e-05
1760,ion,PQC-4C,3,20,5,1.3542193032580468e-05,1.362110159285497e-05
1761,ion,PQC-4C,3,20,5,3.0403559107368622e-05,0.00041917695627831044
1762,ion,PQC-4C,3,20,5,8.370403879937574e-07,2.2852827991152032e-05
1763,ion,PQC-4C,3,20,5,7.638100770015396e-06,3.0364241950034415e-05
1764,ion,PQC-4C,3,30,5,1.06945677992071e-06,3.214204354854923e-05
1765,ion,PQC-4C,3,30,5,1.7293699220122596e-06,7.5541429954256845e-06
1766,ion,PQC-4C,3,30,5,3.573964312224069e-08,3.2350835755530734e-05
1767,ion,PQC-4C,3,30,5,1.406765096853361e-07,6.0180736656787365e-05
1768,ion,PQC-4C,3,30,5,6.765511240470842e-06,6.419744031901718e-05
1769,ion,PQC-4C,3,30,5,3.6504243891133184e-08,0.00018056644031330421
1770,ion,PQC-4C,3,30,5,2.9521845949770707e-07,4.083575911607834e-06
1771,ion,PQC-4C,3,30,5,5.840124825989232e-05,4.321957793085921e-05
1772,ion,PQC-4C,3,30,5,3.9727967066608915e-05,8.904674958660617e-05
1773,ion,PQC-4C,3,30,5,3.217128174025941e-06,4.5762099363963644e-05
1774,ion,PQC-4C,3,30,5,3.5913987366122686e-06,2.448369468169973e-05
1775,ion,PQC-4C,3,30,5,1.9714978420858215e-07,0.00014489909083993582
1776,ion,PQC-4C,3,30,5,1.2559440822774309e-08,1.715728145685228e-05
1777,ion,PQC-4C,3,30,5,3.6392243667905286e-06,0.00018360556864330718
1778,ion,PQC-4C,3,30,5,8.700019428001031e-08,7.078635770303785e-05
1779,ion,PQC-4C,3,30,5,2.582222016656216e-08,2.2760224040059595e-05
1780,ion,PQC-4C,3,30,5,9.18570436760248e-05,3.178941285217403e-05
1781,ion,PQC-4C,3,30,5,3.364775455060385e-05,1.4712150265700227e-05
1782,ion,PQC-4C,3,30,5,1.0069410141228824e-06,1.805559337599014e-05
1783,ion,PQC-4C,3,30,5,4.2701354064151434e-06,4.1766043542574514e-05
1784,ion,PQC-4C,3,30,5,2.353188669267147e-07,2.9487737077254914e-05
1785,ion,PQC-4C,3,30,5,8.486834367401777e-09,9.236203438280349e-06
1786,ion,PQC-4C,3,30,5,1.8517502764003968e-06,3.267912720140336e-05
1787,ion,PQC-4C,3,30,5,1.6003644345724478e-07,0.00015792748358903907
1788,ion,PQC-4C,3,30,5,7.830265343771756e-07,0.00019267691823773663
1789,ion,PQC-4C,3,30,5,6.221699580869111e-05,2.360183758580237e-05
1790,ion,PQC-4C,3,30,5,6.4281892572248e-05,6.551098059001805e-05
1791,ion,PQC-4C,3,30,5,1.6765373047479145e-07,0.0001075776723130699
1792,ion,PQC-4C,3,30,5,2.8586318375436035e-06,3.7078682392788875e-05
